연도,도시,품목코드,지출품목,물가지수
2013,대구광역시,04,"주택, 수도, 전기 및 연료",95.574
2013,인천광역시,04,"주택, 수도, 전기 및 연료",94.113
2013,광주광역시,04,"주택, 수도, 전기 및 연료",96.829
2013,대전광역시,04,"주택, 수도, 전기 및 연료",97.875
2013,울산광역시,04,"주택, 수도, 전기 및 연료",101.371
2013,세종특별자치시,04,"주택, 수도, 전기 및 연료",0.0
2013,경기도,04,"주택, 수도, 전기 및 연료",92.95
2013,강원도,04,"주택, 수도, 전기 및 연료",97.641
2013,충청북도,04,"주택, 수도, 전기 및 연료",98.214
2013,충청남도,04,"주택, 수도, 전기 및 연료",97.051
2013,전라북도,04,"주택, 수도, 전기 및 연료",98.327
2013,전라남도,04,"주택, 수도, 전기 및 연료",98.772
2013,경상북도,04,"주택, 수도, 전기 및 연료",101.942
2013,경상남도,04,"주택, 수도, 전기 및 연료",99.942
2013,제주특별자치도,04,"주택, 수도, 전기 및 연료",95.83
2014,전국,04,"주택, 수도, 전기 및 연료",97.451
2014,서울특별시,04,"주택, 수도, 전기 및 연료",95.463
2014,부산광역시,04,"주택, 수도, 전기 및 연료",99.062
2014,대구광역시,04,"주택, 수도, 전기 및 연료",98.489
2014,인천광역시,04,"주택, 수도, 전기 및 연료",97.345
2014,광주광역시,04,"주택, 수도, 전기 및 연료",99.502
2014,대전광역시,04,"주택, 수도, 전기 및 연료",100.351
2014,울산광역시,04,"주택, 수도, 전기 및 연료",104.208
2014,세종특별자치시,04,"주택, 수도, 전기 및 연료",0.0
2014,경기도,04,"주택, 수도, 전기 및 연료",95.534
2014,강원도,04,"주택, 수도, 전기 및 연료",99.1
2014,충청북도,04,"주택, 수도, 전기 및 연료",100.441
2014,충청남도,04,"주택, 수도, 전기 및 연료",99.592
2014,전라북도,04,"주택, 수도, 전기 및 연료",100.892
2014,전라남도,04,"주택, 수도, 전기 및 연료",100.773
2014,경상북도,04,"주택, 수도, 전기 및 연료",104.45
2014,경상남도,04,"주택, 수도, 전기 및 연료",102.868
2014,제주특별자치도,04,"주택, 수도, 전기 및 연료",97.084
2015,전국,04,"주택, 수도, 전기 및 연료",96.827
2015,서울특별시,04,"주택, 수도, 전기 및 연료",95.737
2015,부산광역시,04,"주택, 수도, 전기 및 연료",96.979
2015,대구광역시,04,"주택, 수도, 전기 및 연료",97.881
2015,인천광역시,04,"주택, 수도, 전기 및 연료",96.656
2015,광주광역시,04,"주택, 수도, 전기 및 연료",97.797
2015,대전광역시,04,"주택, 수도, 전기 및 연료",98.442
2015,울산광역시,04,"주택, 수도, 전기 및 연료",102.505
2015,세종특별자치시,04,"주택, 수도, 전기 및 연료",95.527
2015,경기도,04,"주택, 수도, 전기 및 연료",95.953
2015,강원도,04,"주택, 수도, 전기 및 연료",96.342
2015,충청북도,04,"주택, 수도, 전기 및 연료",97.266
2015,충청남도,04,"주택, 수도, 전기 및 연료",97.425
2015,전라북도,04,"주택, 수도, 전기 및 연료",98.29
2015,전라남도,04,"주택, 수도, 전기 및 연료",97.532
2015,경상북도,04,"주택, 수도, 전기 및 연료",100.736
2015,경상남도,04,"주택, 수도, 전기 및 연료",100.611
2015,제주특별자치도,04,"주택, 수도, 전기 및 연료",95.056
2016,전국,04,"주택, 수도, 전기 및 연료",96.038
2016,서울특별시,04,"주택, 수도, 전기 및 연료",95.486
2016,부산광역시,04,"주택, 수도, 전기 및 연료",96.029
2016,대구광역시,04,"주택, 수도, 전기 및 연료",96.488
2016,인천광역시,04,"주택, 수도, 전기 및 연료",95.736
2016,광주광역시,04,"주택, 수도, 전기 및 연료",96.009
2016,대전광역시,04,"주택, 수도, 전기 및 연료",96.155
2016,울산광역시,04,"주택, 수도, 전기 및 연료",100.572
2016,세종특별자치시,04,"주택, 수도, 전기 및 연료",94.15
2016,경기도,04,"주택, 수도, 전기 및 연료",95.72
2016,강원도,04,"주택, 수도, 전기 및 연료",94.848
2016,충청북도,04,"주택, 수도, 전기 및 연료",95.37
2016,충청남도,04,"주택, 수도, 전기 및 연료",95.876
2016,전라북도,04,"주택, 수도, 전기 및 연료",96.393
2016,전라남도,04,"주택, 수도, 전기 및 연료",95.882
2016,경상북도,04,"주택, 수도, 전기 및 연료",98.155
2016,경상남도,04,"주택, 수도, 전기 및 연료",99.257
2016,제주특별자치도,04,"주택, 수도, 전기 및 연료",95.169
2017,전국,04,"주택, 수도, 전기 및 연료",97.666
2017,서울특별시,04,"주택, 수도, 전기 및 연료",97.528
2017,부산광역시,04,"주택, 수도, 전기 및 연료",97.294
2017,대구광역시,04,"주택, 수도, 전기 및 연료",97.077
2017,인천광역시,04,"주택, 수도, 전기 및 연료",96.9
2017,광주광역시,04,"주택, 수도, 전기 및 연료",97.276
2017,대전광역시,04,"주택, 수도, 전기 및 연료",96.976
2017,울산광역시,04,"주택, 수도, 전기 및 연료",101.057
2017,세종특별자치시,04,"주택, 수도, 전기 및 연료",95.868
2017,경기도,04,"주택, 수도, 전기 및 연료",97.748
2017,강원도,04,"주택, 수도, 전기 및 연료",96.276
2017,충청북도,04,"주택, 수도, 전기 및 연료",96.772
2017,충청남도,04,"주택, 수도, 전기 및 연료",97.375
2017,전라북도,04,"주택, 수도, 전기 및 연료",97.323
2017,전라남도,04,"주택, 수도, 전기 및 연료",97.571
2017,경상북도,04,"주택, 수도, 전기 및 연료",98.884
2017,경상남도,04,"주택, 수도, 전기 및 연료",100.008
2017,제주특별자치도,04,"주택, 수도, 전기 및 연료",97.908
2018,전국,04,"주택, 수도, 전기 및 연료",98.354
2018,서울특별시,04,"주택, 수도, 전기 및 연료",98.215
2018,부산광역시,04,"주택, 수도, 전기 및 연료",98.364
2018,대구광역시,04,"주택, 수도, 전기 및 연료",97.806
2018,인천광역시,04,"주택, 수도, 전기 및 연료",97.721
2018,광주광역시,04,"주택, 수도, 전기 및 연료",97.703
2018,대전광역시,04,"주택, 수도, 전기 및 연료",98.095
2018,울산광역시,04,"주택, 수도, 전기 및 연료",100.777
2018,세종특별자치시,04,"주택, 수도, 전기 및 연료",96.39
2018,경기도,04,"주택, 수도, 전기 및 연료",98.382
2018,강원도,04,"주택, 수도, 전기 및 연료",97.959
2018,충청북도,04,"주택, 수도, 전기 및 연료",97.875
2018,충청남도,04,"주택, 수도, 전기 및 연료",98.199
2018,전라북도,04,"주택, 수도, 전기 및 연료",98.076
2018,전라남도,04,"주택, 수도, 전기 및 연료",98.43
2018,경상북도,04,"주택, 수도, 전기 및 연료",99.02
2018,경상남도,04,"주택, 수도, 전기 및 연료",99.787
2018,제주특별자치도,04,"주택, 수도, 전기 및 연료",100.183
2019,전국,04,"주택, 수도, 전기 및 연료",99.488
2019,서울특별시,04,"주택, 수도, 전기 및 연료",99.355
2019,부산광역시,04,"주택, 수도, 전기 및 연료",99.66
2019,대구광역시,04,"주택, 수도, 전기 및 연료",99.345
2019,인천광역시,04,"주택, 수도, 전기 및 연료",99.072
2019,광주광역시,04,"주택, 수도, 전기 및 연료",99.257
2019,대전광역시,04,"주택, 수도, 전기 및 연료",99.192
2019,울산광역시,04,"주택, 수도, 전기 및 연료",100.182
2019,세종특별자치시,04,"주택, 수도, 전기 및 연료",98.222
2019,경기도,04,"주택, 수도, 전기 및 연료",99.38
2019,강원도,04,"주택, 수도, 전기 및 연료",99.826
2019,충청북도,04,"주택, 수도, 전기 및 연료",99.506
2019,충청남도,04,"주택, 수도, 전기 및 연료",99.536
2019,전라북도,04,"주택, 수도, 전기 및 연료",99.752
2019,전라남도,04,"주택, 수도, 전기 및 연료",100.02
2019,경상북도,04,"주택, 수도, 전기 및 연료",100.07
2019,경상남도,04,"주택, 수도, 전기 및 연료",100.412
2019,제주특별자치도,04,"주택, 수도, 전기 및 연료",100.772
2020,전국,04,"주택, 수도, 전기 및 연료",100.0
2020,서울특별시,04,"주택, 수도, 전기 및 연료",100.0
2020,부산광역시,04,"주택, 수도, 전기 및 연료",100.0
2020,대구광역시,04,"주택, 수도, 전기 및 연료",100.0
2020,인천광역시,04,"주택, 수도, 전기 및 연료",100.0
2020,광주광역시,04,"주택, 수도, 전기 및 연료",100.0
2020,대전광역시,04,"주택, 수도, 전기 및 연료",100.0
2020,울산광역시,04,"주택, 수도, 전기 및 연료",100.0
2020,세종특별자치시,04,"주택, 수도, 전기 및 연료",100.0
2020,경기도,04,"주택, 수도, 전기 및 연료",100.0
2020,강원도,04,"주택, 수도, 전기 및 연료",100.0
2020,충청북도,04,"주택, 수도, 전기 및 연료",100.0
2020,충청남도,04,"주택, 수도, 전기 및 연료",100.0
2020,전라북도,04,"주택, 수도, 전기 및 연료",100.0
2020,전라남도,04,"주택, 수도, 전기 및 연료",100.0
2020,경상북도,04,"주택, 수도, 전기 및 연료",100.0
2020,경상남도,04,"주택, 수도, 전기 및 연료",100.0
2020,제주특별자치도,04,"주택, 수도, 전기 및 연료",100.0
2021,전국,04,"주택, 수도, 전기 및 연료",101.63
2021,서울특별시,04,"주택, 수도, 전기 및 연료",101.48
2021,부산광역시,04,"주택, 수도, 전기 및 연료",100.97
2021,대구광역시,04,"주택, 수도, 전기 및 연료",101.18
2021,인천광역시,04,"주택, 수도, 전기 및 연료",101.56
2021,광주광역시,04,"주택, 수도, 전기 및 연료",100.91
2021,대전광역시,04,"주택, 수도, 전기 및 연료",101.49
2021,울산광역시,04,"주택, 수도, 전기 및 연료",101.3
2021,세종특별자치시,04,"주택, 수도, 전기 및 연료",104.5
2021,경기도,04,"주택, 수도, 전기 및 연료",101.92
2021,강원도,04,"주택, 수도, 전기 및 연료",102.33
2021,충청북도,04,"주택, 수도, 전기 및 연료",102.14
2021,충청남도,04,"주택, 수도, 전기 및 연료",102.23
2021,전라북도,04,"주택, 수도, 전기 및 연료",101.2
2021,전라남도,04,"주택, 수도, 전기 및 연료",101.89
2021,경상북도,04,"주택, 수도, 전기 및 연료",101.48
2021,경상남도,04,"주택, 수도, 전기 및 연료",101.34
2021,제주특별자치도,04,"주택, 수도, 전기 및 연료",102.02
2012,전국,05,가정용품 및 가사 서비스,88.743
2012,서울특별시,05,가정용품 및 가사 서비스,88.347
2012,부산광역시,05,가정용품 및 가사 서비스,89.129
2012,대구광역시,05,가정용품 및 가사 서비스,87.63
2012,인천광역시,05,가정용품 및 가사 서비스,88.312
2012,광주광역시,05,가정용품 및 가사 서비스,89.962
2012,대전광역시,05,가정용품 및 가사 서비스,90.054
2012,울산광역시,05,가정용품 및 가사 서비스,87.054
2012,세종특별자치시,05,가정용품 및 가사 서비스,0.0
2012,경기도,05,가정용품 및 가사 서비스,88.275
2012,강원도,05,가정용품 및 가사 서비스,88.725
2012,충청북도,05,가정용품 및 가사 서비스,88.056
2012,충청남도,05,가정용품 및 가사 서비스,89.817
2012,전라북도,05,가정용품 및 가사 서비스,89.989
2012,전라남도,05,가정용품 및 가사 서비스,89.603
2012,경상북도,05,가정용품 및 가사 서비스,89.643
2012,경상남도,05,가정용품 및 가사 서비스,89.37
2012,제주특별자치도,05,가정용품 및 가사 서비스,88.607
2013,전국,05,가정용품 및 가사 서비스,88.98
2013,서울특별시,05,가정용품 및 가사 서비스,88.323
2013,부산광역시,05,가정용품 및 가사 서비스,89.333
2013,대구광역시,05,가정용품 및 가사 서비스,88.652
2013,인천광역시,05,가정용품 및 가사 서비스,88.234
2013,광주광역시,05,가정용품 및 가사 서비스,89.66
2013,대전광역시,05,가정용품 및 가사 서비스,90.312
2013,울산광역시,05,가정용품 및 가사 서비스,88.289
2013,세종특별자치시,05,가정용품 및 가사 서비스,0.0
2013,경기도,05,가정용품 및 가사 서비스,88.463
2013,강원도,05,가정용품 및 가사 서비스,89.51
2013,충청북도,05,가정용품 및 가사 서비스,89.655
2013,충청남도,05,가정용품 및 가사 서비스,90.192
2013,전라북도,05,가정용품 및 가사 서비스,89.5
2013,전라남도,05,가정용품 및 가사 서비스,90.051
2013,경상북도,05,가정용품 및 가사 서비스,90.115
2013,경상남도,05,가정용품 및 가사 서비스,89.434
2013,제주특별자치도,05,가정용품 및 가사 서비스,88.956
2014,전국,05,가정용품 및 가사 서비스,90.872
2014,서울특별시,05,가정용품 및 가사 서비스,89.479
2014,부산광역시,05,가정용품 및 가사 서비스,91.052
2014,대구광역시,05,가정용품 및 가사 서비스,90.828
2014,인천광역시,05,가정용품 및 가사 서비스,90.511
2014,광주광역시,05,가정용품 및 가사 서비스,92.175
2014,대전광역시,05,가정용품 및 가사 서비스,91.948
2014,울산광역시,05,가정용품 및 가사 서비스,90.83
2014,세종특별자치시,05,가정용품 및 가사 서비스,0.0
2014,경기도,05,가정용품 및 가사 서비스,90.962
2014,강원도,05,가정용품 및 가사 서비스,91.058
2014,충청북도,05,가정용품 및 가사 서비스,91.532
2014,충청남도,05,가정용품 및 가사 서비스,90.969
2014,전라북도,05,가정용품 및 가사 서비스,92.103
2014,전라남도,05,가정용품 및 가사 서비스,91.265
2014,경상북도,05,가정용품 및 가사 서비스,92.036
2014,경상남도,05,가정용품 및 가사 서비스,91.573
2014,제주특별자치도,05,가정용품 및 가사 서비스,90.818
2015,전국,05,가정용품 및 가사 서비스,93.225
2015,서울특별시,05,가정용품 및 가사 서비스,91.507
2015,부산광역시,05,가정용품 및 가사 서비스,93.823
2015,대구광역시,05,가정용품 및 가사 서비스,94.037
2015,인천광역시,05,가정용품 및 가사 서비스,92.843
2015,광주광역시,05,가정용품 및 가사 서비스,93.845
2015,대전광역시,05,가정용품 및 가사 서비스,95.019
2015,울산광역시,05,가정용품 및 가사 서비스,92.5
2015,세종특별자치시,05,가정용품 및 가사 서비스,95.481
2015,경기도,05,가정용품 및 가사 서비스,93.461
2015,강원도,05,가정용품 및 가사 서비스,92.698
2015,충청북도,05,가정용품 및 가사 서비스,93.866
2015,충청남도,05,가정용품 및 가사 서비스,94.014
2015,전라북도,05,가정용품 및 가사 서비스,94.931
2015,전라남도,05,가정용품 및 가사 서비스,93.067
2015,경상북도,05,가정용품 및 가사 서비스,93.864
2015,경상남도,05,가정용품 및 가사 서비스,93.691
2015,제주특별자치도,05,가정용품 및 가사 서비스,93.361
2016,전국,05,가정용품 및 가사 서비스,94.673
2016,서울특별시,05,가정용품 및 가사 서비스,92.995
2016,부산광역시,05,가정용품 및 가사 서비스,95.067
2016,대구광역시,05,가정용품 및 가사 서비스,95.366
2016,인천광역시,05,가정용품 및 가사 서비스,94.24
2016,광주광역시,05,가정용품 및 가사 서비스,95.657
2016,대전광역시,05,가정용품 및 가사 서비스,96.129
2016,울산광역시,05,가정용품 및 가사 서비스,94.475
2016,세종특별자치시,05,가정용품 및 가사 서비스,95.788
2016,경기도,05,가정용품 및 가사 서비스,94.981
2016,강원도,05,가정용품 및 가사 서비스,94.281
2016,충청북도,05,가정용품 및 가사 서비스,94.971
2016,충청남도,05,가정용품 및 가사 서비스,95.097
2016,전라북도,05,가정용품 및 가사 서비스,96.173
2016,전라남도,05,가정용품 및 가사 서비스,94.78
2016,경상북도,05,가정용품 및 가사 서비스,95.497
2016,경상남도,05,가정용품 및 가사 서비스,94.962
2016,제주특별자치도,05,가정용품 및 가사 서비스,94.535
2017,전국,05,가정용품 및 가사 서비스,95.712
2017,서울특별시,05,가정용품 및 가사 서비스,94.07
2017,부산광역시,05,가정용품 및 가사 서비스,96.5
2017,대구광역시,05,가정용품 및 가사 서비스,96.038
2017,인천광역시,05,가정용품 및 가사 서비스,94.963
2017,광주광역시,05,가정용품 및 가사 서비스,96.484
2017,대전광역시,05,가정용품 및 가사 서비스,96.969
2017,울산광역시,05,가정용품 및 가사 서비스,95.926
2017,세종특별자치시,05,가정용품 및 가사 서비스,96.734
2017,경기도,05,가정용품 및 가사 서비스,95.945
2017,강원도,05,가정용품 및 가사 서비스,95.986
2017,충청북도,05,가정용품 및 가사 서비스,96.697
2017,충청남도,05,가정용품 및 가사 서비스,96.084
2017,전라북도,05,가정용품 및 가사 서비스,97.322
2017,전라남도,05,가정용품 및 가사 서비스,96.388
2017,경상북도,05,가정용품 및 가사 서비스,96.513
2017,경상남도,05,가정용품 및 가사 서비스,95.877
2017,제주특별자치도,05,가정용품 및 가사 서비스,95.876
2018,전국,05,가정용품 및 가사 서비스,97.875
2018,서울특별시,05,가정용품 및 가사 서비스,97.105
2018,부산광역시,05,가정용품 및 가사 서비스,97.977
2018,대구광역시,05,가정용품 및 가사 서비스,97.769
2018,인천광역시,05,가정용품 및 가사 서비스,97.418
2018,광주광역시,05,가정용품 및 가사 서비스,98.34
2018,대전광역시,05,가정용품 및 가사 서비스,98.44
2018,울산광역시,05,가정용품 및 가사 서비스,97.949
2018,세종특별자치시,05,가정용품 및 가사 서비스,98.371
2018,경기도,05,가정용품 및 가사 서비스,98.044
2018,강원도,05,가정용품 및 가사 서비스,98.242
2018,충청북도,05,가정용품 및 가사 서비스,98.436
2018,충청남도,05,가정용품 및 가사 서비스,97.455
2018,전라북도,05,가정용품 및 가사 서비스,98.843
2018,전라남도,05,가정용품 및 가사 서비스,97.843
2018,경상북도,05,가정용품 및 가사 서비스,98.688
2018,경상남도,05,가정용품 및 가사 서비스,97.901
2018,제주특별자치도,05,가정용품 및 가사 서비스,97.699
2019,전국,05,가정용품 및 가사 서비스,99.967
2019,서울특별시,05,가정용품 및 가사 서비스,99.793
2019,부산광역시,05,가정용품 및 가사 서비스,100.019
2019,대구광역시,05,가정용품 및 가사 서비스,99.945
2019,인천광역시,05,가정용품 및 가사 서비스,99.698
2019,광주광역시,05,가정용품 및 가사 서비스,100.189
2019,대전광역시,05,가정용품 및 가사 서비스,100.025
2019,울산광역시,05,가정용품 및 가사 서비스,99.725
2019,세종특별자치시,05,가정용품 및 가사 서비스,100.064
2019,경기도,05,가정용품 및 가사 서비스,100.001
2019,강원도,05,가정용품 및 가사 서비스,99.639
2019,충청북도,05,가정용품 및 가사 서비스,100.452
2019,충청남도,05,가정용품 및 가사 서비스,99.676
2019,전라북도,05,가정용품 및 가사 서비스,100.434
2019,전라남도,05,가정용품 및 가사 서비스,99.702
2019,경상북도,05,가정용품 및 가사 서비스,100.143
2019,경상남도,05,가정용품 및 가사 서비스,100.011
2019,제주특별자치도,05,가정용품 및 가사 서비스,99.922
2020,전국,05,가정용품 및 가사 서비스,100.0
2020,서울특별시,05,가정용품 및 가사 서비스,100.0
2020,부산광역시,05,가정용품 및 가사 서비스,100.0
2020,대구광역시,05,가정용품 및 가사 서비스,100.0
2020,인천광역시,05,가정용품 및 가사 서비스,100.0
2020,광주광역시,05,가정용품 및 가사 서비스,100.0
2020,대전광역시,05,가정용품 및 가사 서비스,100.0
2020,울산광역시,05,가정용품 및 가사 서비스,100.0
2020,세종특별자치시,05,가정용품 및 가사 서비스,100.0
2020,경기도,05,가정용품 및 가사 서비스,100.0
2020,강원도,05,가정용품 및 가사 서비스,100.0
2020,충청북도,05,가정용품 및 가사 서비스,100.0
2020,충청남도,05,가정용품 및 가사 서비스,100.0
2020,전라북도,05,가정용품 및 가사 서비스,100.0
2020,전라남도,05,가정용품 및 가사 서비스,100.0
2020,경상북도,05,가정용품 및 가사 서비스,100.0
2020,경상남도,05,가정용품 및 가사 서비스,100.0
2020,제주특별자치도,05,가정용품 및 가사 서비스,100.0
2021,전국,05,가정용품 및 가사 서비스,101.87
2021,서울특별시,05,가정용품 및 가사 서비스,101.75
2021,부산광역시,05,가정용품 및 가사 서비스,102.04
2021,대구광역시,05,가정용품 및 가사 서비스,101.9
2021,인천광역시,05,가정용품 및 가사 서비스,102.12
2021,광주광역시,05,가정용품 및 가사 서비스,101.98
2021,대전광역시,05,가정용품 및 가사 서비스,101.99
2021,울산광역시,05,가정용품 및 가사 서비스,101.88
2021,세종특별자치시,05,가정용품 및 가사 서비스,101.63
2021,경기도,05,가정용품 및 가사 서비스,101.7
2021,강원도,05,가정용품 및 가사 서비스,102.08
2021,충청북도,05,가정용품 및 가사 서비스,102.2
2021,충청남도,05,가정용품 및 가사 서비스,101.67
2021,전라북도,05,가정용품 및 가사 서비스,101.8
2021,전라남도,05,가정용품 및 가사 서비스,101.73
2021,경상북도,05,가정용품 및 가사 서비스,101.95
2021,경상남도,05,가정용품 및 가사 서비스,102.21
2021,제주특별자치도,05,가정용품 및 가사 서비스,102.33
2012,전국,06,보건,94.106
2012,서울특별시,06,보건,93.785
2012,부산광역시,06,보건,94.391
2012,대구광역시,06,보건,93.481
2012,인천광역시,06,보건,94.737
2012,광주광역시,06,보건,94.197
2012,대전광역시,06,보건,94.597
2012,울산광역시,06,보건,92.921
2012,세종특별자치시,06,보건,0.0
2012,경기도,06,보건,94.026
2012,강원도,06,보건,94.798
2012,충청북도,06,보건,94.606
2012,충청남도,06,보건,94.84
2012,전라북도,06,보건,93.748
2012,전라남도,06,보건,95.244
2012,경상북도,06,보건,94.335
2012,경상남도,06,보건,94.274
2012,제주특별자치도,06,보건,93.685
2013,전국,06,보건,94.443
2013,서울특별시,06,보건,94.313
2013,부산광역시,06,보건,94.628
2013,대구광역시,06,보건,93.7
2013,인천광역시,06,보건,94.695
2013,광주광역시,06,보건,94.831
2013,대전광역시,06,보건,94.843
2013,울산광역시,06,보건,93.035
2013,세종특별자치시,06,보건,0.0
2013,경기도,06,보건,94.187
2013,강원도,06,보건,95.273
2013,충청북도,06,보건,95.013
2013,충청남도,06,보건,94.988
2013,전라북도,06,보건,94.264
2013,전라남도,06,보건,95.083
2013,경상북도,06,보건,94.667
2013,경상남도,06,보건,95.042
2013,제주특별자치도,06,보건,94.263
2014,전국,06,보건,95.108
2014,서울특별시,06,보건,94.945
2014,부산광역시,06,보건,95.248
2014,대구광역시,06,보건,94.373
2014,인천광역시,06,보건,95.429
2014,광주광역시,06,보건,95.782
2014,대전광역시,06,보건,95.654
2014,울산광역시,06,보건,94.327
2014,세종특별자치시,06,보건,0.0
2014,경기도,06,보건,94.75
2014,강원도,06,보건,95.793
2014,충청북도,06,보건,95.62
2014,충청남도,06,보건,95.329
2014,전라북도,06,보건,95.268
2014,전라남도,06,보건,95.442
2014,경상북도,06,보건,95.416
2014,경상남도,06,보건,95.893
2014,제주특별자치도,06,보건,94.999
2015,전국,06,보건,96.298
2015,서울특별시,06,보건,95.959
2015,부산광역시,06,보건,96.372
2015,대구광역시,06,보건,95.87
2015,인천광역시,06,보건,96.585
2015,광주광역시,06,보건,96.888
2015,대전광역시,06,보건,96.914
2015,울산광역시,06,보건,96.35
2015,세종특별자치시,06,보건,97.28
2015,경기도,06,보건,95.97
2015,강원도,06,보건,96.793
2015,충청북도,06,보건,96.785
2015,충청남도,06,보건,96.723
2015,전라북도,06,보건,96.331
2015,전라남도,06,보건,96.71
2015,경상북도,06,보건,96.705
2015,경상남도,06,보건,97.092
2015,제주특별자치도,06,보건,96.125
2016,전국,06,보건,97.247
2016,서울특별시,06,보건,96.9
2016,부산광역시,06,보건,97.547
2016,대구광역시,06,보건,96.97
2016,인천광역시,06,보건,97.362
2016,광주광역시,06,보건,97.542
2016,대전광역시,06,보건,97.933
2016,울산광역시,06,보건,97.561
2016,세종특별자치시,06,보건,98.022
2016,경기도,06,보건,96.902
2016,강원도,06,보건,97.604
2016,충청북도,06,보건,97.688
2016,충청남도,06,보건,97.581
2016,전라북도,06,보건,97.173
2016,전라남도,06,보건,97.572
2016,경상북도,06,보건,97.763
2016,경상남도,06,보건,98.038
2016,제주특별자치도,06,보건,97.228
2017,전국,06,보건,98.109
2017,서울특별시,06,보건,97.786
2017,부산광역시,06,보건,98.538
2017,대구광역시,06,보건,97.648
2017,인천광역시,06,보건,98.073
2017,광주광역시,06,보건,98.307
2017,대전광역시,06,보건,98.434
2017,울산광역시,06,보건,98.432
2017,세종특별자치시,06,보건,98.734
2017,경기도,06,보건,97.826
2017,강원도,06,보건,98.564
2017,충청북도,06,보건,98.648
2017,충청남도,06,보건,98.489
2017,전라북도,06,보건,97.922
2017,전라남도,06,보건,98.494
2017,경상북도,06,보건,98.688
2017,경상남도,06,보건,98.884
2017,제주특별자치도,06,보건,97.947
2018,전국,06,보건,98.058
2018,서울특별시,06,보건,97.844
2018,부산광역시,06,보건,98.259
2018,대구광역시,06,보건,97.838
2018,인천광역시,06,보건,97.715
2018,광주광역시,06,보건,98.208
2018,대전광역시,06,보건,98.505
2018,울산광역시,06,보건,98.31
2018,세종특별자치시,06,보건,98.376
2018,경기도,06,보건,97.977
2018,강원도,06,보건,98.342
2018,충청북도,06,보건,98.435
2018,충청남도,06,보건,98.128
2018,전라북도,06,보건,97.986
2018,전라남도,06,보건,98.322
2018,경상북도,06,보건,98.504
2018,경상남도,06,보건,98.535
2018,제주특별자치도,06,보건,97.861
2019,전국,06,보건,98.516
2019,서울특별시,06,보건,98.453
2019,부산광역시,06,보건,98.599
2019,대구광역시,06,보건,98.316
2019,인천광역시,06,보건,98.346
2019,광주광역시,06,보건,98.465
2019,대전광역시,06,보건,99.036
2019,울산광역시,06,보건,98.698
2019,세종특별자치시,06,보건,98.82
2019,경기도,06,보건,98.425
2019,강원도,06,보건,98.679
2019,충청북도,06,보건,98.708
2019,충청남도,06,보건,98.693
2019,전라북도,06,보건,98.423
2019,전라남도,06,보건,98.743
2019,경상북도,06,보건,98.841
2019,경상남도,06,보건,98.679
2019,제주특별자치도,06,보건,98.225
2020,전국,06,보건,100.0
2020,서울특별시,06,보건,100.0
2020,부산광역시,06,보건,100.0
2020,대구광역시,06,보건,100.0
2020,인천광역시,06,보건,100.0
2020,광주광역시,06,보건,100.0
2020,대전광역시,06,보건,100.0
2020,울산광역시,06,보건,100.0
2020,세종특별자치시,06,보건,100.0
2020,경기도,06,보건,100.0
2020,강원도,06,보건,100.0
2020,충청북도,06,보건,100.0
2020,충청남도,06,보건,100.0
2020,전라북도,06,보건,100.0
2020,전라남도,06,보건,100.0
2020,경상북도,06,보건,100.0
2020,경상남도,06,보건,100.0
2020,제주특별자치도,06,보건,100.0
2021,전국,06,보건,99.92
2021,서울특별시,06,보건,99.78
2021,부산광역시,06,보건,99.75
2021,대구광역시,06,보건,100.1
2021,인천광역시,06,보건,100.23
2021,광주광역시,06,보건,99.91
2021,대전광역시,06,보건,99.57
2021,울산광역시,06,보건,100.1
2021,세종특별자치시,06,보건,99.48
2021,경기도,06,보건,99.89
2021,강원도,06,보건,99.89
2021,충청북도,06,보건,100.22
2021,충청남도,06,보건,99.59
2021,전라북도,06,보건,99.94
2021,전라남도,06,보건,99.85
2021,경상북도,06,보건,100.12
2021,경상남도,06,보건,100.02
2021,제주특별자치도,06,보건,100.4
2012,전국,07,교통,110.852
2012,서울특별시,07,교통,104.921
2012,부산광역시,07,교통,108.239
2012,대구광역시,07,교통,116.244
2012,인천광역시,07,교통,109.196
2012,광주광역시,07,교통,114.018
2012,대전광역시,07,교통,114.95
2012,울산광역시,07,교통,113.05
2012,세종특별자치시,07,교통,0.0
2012,경기도,07,교통,110.925
2012,강원도,07,교통,112.257
2012,충청북도,07,교통,112.948
2012,충청남도,07,교통,113.133
2012,전라북도,07,교통,116.766
2012,전라남도,07,교통,113.25
2012,경상북도,07,교통,118.073
2012,경상남도,07,교통,113.782
2012,제주특별자치도,07,교통,110.156
2013,전국,07,교통,110.267
2013,서울특별시,07,교통,104.687
2013,부산광역시,07,교통,108.097
2013,대구광역시,07,교통,115.179
2013,인천광역시,07,교통,108.928
2013,광주광역시,07,교통,113.333
2013,대전광역시,07,교통,113.885
2013,울산광역시,07,교통,112.268
2013,세종특별자치시,07,교통,0.0
2013,경기도,07,교통,110.089
2013,강원도,07,교통,111.645
2013,충청북도,07,교통,112.181
2013,충청남도,07,교통,112.855
2013,전라북도,07,교통,115.808
2013,전라남도,07,교통,113.32
2013,경상북도,07,교통,116.722
2013,경상남도,07,교통,113.142
2013,제주특별자치도,07,교통,110.094
2014,전국,07,교통,108.496
2014,서울특별시,07,교통,103.445
2014,부산광역시,07,교통,107.918
